loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_precision,eval_recall,eval_f1,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0.6798,9.892703862660943e-07,1.07,500,,,,,,,,,,,,,
,,1.07,500,0.6716426014900208,0.5948067632850241,0.6354647330257086,0.5499144324015972,0.5896024464831804,8.2097,403.424,50.428,,,,,
0.6472,9.785407725321888e-07,2.15,1000,,,,,,,,,,,,,
,,2.15,1000,0.6588038206100464,0.6111111111111112,0.6627011896431071,0.5402167712492869,0.5952231301068511,5.5034,601.81,75.226,,,,,
0.6314,9.678111587982831e-07,3.22,1500,,,,,,,,,,,,,
,,3.22,1500,0.656619131565094,0.6192632850241546,0.6803519061583577,0.5293782087849401,0.5954443375040102,5.5048,601.652,75.207,,,,,
0.6215,9.571030042918454e-07,4.29,2000,,,,,,,,,,,,,
,,4.29,2000,0.6699744462966919,0.5978260869565217,0.6954503249767874,0.4272675413576726,0.5293286219081272,5.4616,606.413,75.802,,,,,
0.6114,9.463733905579398e-07,5.36,2500,,,,,,,,,,,,,
,,5.36,2500,0.6619825959205627,0.6153381642512077,0.6936135812449474,0.4894466628636623,0.5739130434782608,5.4998,602.203,75.275,,,,,
0.6055,9.356437768240343e-07,6.44,3000,,,,,,,,,,,,,
,,6.44,3000,0.6566829085350037,0.6271135265700483,0.6962121212121212,0.5242441528807759,0.5981125935567849,5.4943,602.804,75.35,,,,,
0.596,9.249141630901287e-07,7.51,3500,,,,,,,,,,,,,
,,7.51,3500,0.6660100221633911,0.6204710144927537,0.7049586776859504,0.48659440958357103,0.5757678029024637,5.4751,604.918,75.615,,,,,
0.5844,9.142060085836909e-07,8.58,4000,,,,,,,,,,,,,
,,8.58,4000,0.6738853454589844,0.6195652173913043,0.7164179104477612,0.4654877353108956,0.5643153526970954,5.5161,600.421,75.053,,,,,
0.5804,9.034763948497853e-07,9.66,4500,,,,,,,,,,,,,
,,9.66,4500,0.6647248864173889,0.626207729468599,0.704203013481364,0.50656018254421,0.5892501658925017,5.4931,602.939,75.367,,,,,
0.5736,8.927467811158797e-07,10.73,5000,,,,,,,,,,,,,
,,10.73,5000,0.664836585521698,0.6310386473429952,0.7040737893927748,0.522532800912721,0.5998690242305172,5.4999,602.188,75.273,,,,,
0.5606,8.82038626609442e-07,11.8,5500,,,,,,,,,,,,,
,,11.8,5500,0.6804634928703308,0.6156400966183575,0.7079722703639515,0.46605818596691384,0.5620915032679739,5.5009,602.084,75.261,,,,,
0.5532,8.713304721030042e-07,12.88,6000,,,,,,,,,,,,,
,,12.88,6000,0.6874940395355225,0.6168478260869565,0.7126537785588752,0.46263548203080435,0.5610515392597717,5.7369,577.31,72.164,,,,,
0.5455,8.606008583690986e-07,13.95,6500,,,,,,,,,,,,,
,,13.95,6500,0.6982430815696716,0.616243961352657,0.722735674676525,0.44609241300627495,0.5516754850088185,5.4892,603.365,75.421,,,,,
0.5366,8.498712446351931e-07,15.02,7000,,,,,,,,,,,,,
,,15.02,7000,0.7128233909606934,0.6089975845410628,0.7240704500978473,0.42213348545350826,0.5333333333333333,5.5109,600.991,75.124,,,,,
0.5298,8.391416309012875e-07,16.09,7500,,,,,,,,,,,,,
,,16.09,7500,0.7183921933174133,0.6111111111111112,0.7250726040658277,0.4272675413576726,0.5376884422110554,5.5237,599.595,74.949,,,,,
0.5194,8.284120171673819e-07,17.17,8000,,,,,,,,,,,,,
