loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_precision,eval_recall,eval_f1,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0.6683,9.892703862660945e-06,1.07,500,,,,,,,,,,,,,
,,1.07,500,0.6662061214447021,0.6071859903381642,0.6300345224395857,0.6246434683399886,0.6273274133486106,8.6319,383.693,47.962,,,,,
0.6423,9.785407725321889e-06,2.15,1000,,,,,,,,,,,,,
,,2.15,1000,0.6564075946807861,0.6195652173913043,0.6500304321363359,0.6092413006274957,0.6289752650176678,5.9471,556.91,69.614,,,,,
0.6315,9.678111587982833e-06,3.22,1500,,,,,,,,,,,,,
,,3.22,1500,0.6545717716217041,0.6228864734299517,0.6615384615384615,0.5887050770108385,0.6230003018412316,5.9714,554.643,69.33,,,,,
0.6219,9.570815450643777e-06,4.29,2000,,,,,,,,,,,,,
,,4.29,2000,0.651094913482666,0.6228864734299517,0.6466821885913854,0.6337706788362807,0.6401613367905503,5.9762,554.197,69.275,,,,,
0.6161,9.463519313304723e-06,5.36,2500,,,,,,,,,,,,,
,,5.36,2500,0.6480917930603027,0.6292270531400966,0.6449475427940364,0.6662863662293211,0.6554433221099887,5.948,556.829,69.604,,,,,
0.6068,9.356223175965667e-06,6.44,3000,,,,,,,,,,,,,
,,6.44,3000,0.6508188247680664,0.6304347826086957,0.6531557614360162,0.643468339988591,0.6482758620689655,5.9801,553.838,69.23,,,,,
0.6027,9.248927038626611e-06,7.51,3500,,,,,,,,,,,,,
,,7.51,3500,0.6519353985786438,0.6319444444444444,0.6593078758949881,0.6303479749001711,0.6445027704870224,5.9834,553.535,69.192,,,,,
0.5965,9.141630901287555e-06,8.58,4000,,,,,,,,,,,,,
,,8.58,4000,0.6506745219230652,0.6343599033816425,0.6487376509330406,0.6742726754135767,0.6612587412587413,5.9638,555.354,69.419,,,,,
0.589,9.034549356223177e-06,9.66,4500,,,,,,,,,,,,,
,,9.66,4500,0.6517047882080078,0.6328502415458938,0.6468015308911974,0.674843126069595,0.6605248464544946,5.9971,552.264,69.033,,,,,
0.5849,8.927467811158798e-06,10.73,5000,,,,,,,,,,,,,
,,10.73,5000,0.6512545347213745,0.6310386473429952,0.6369262506446622,0.7045065601825442,0.6690140845070423,5.9919,552.743,69.093,,,,,
0.5786,8.820171673819742e-06,11.8,5500,,,,,,,,,,,,,
,,11.8,5500,0.6555589437484741,0.6313405797101449,0.6414893617021277,0.6879634911580148,0.6639141205615194,5.9959,552.376,69.047,,,,,
0.5739,8.712875536480686e-06,12.88,6000,,,,,,,,,,,,,
,,12.88,6000,0.6530164480209351,0.6328502415458938,0.6452136289886425,0.6805476326297776,0.6624097723486951,5.9865,553.244,69.156,,,,,
0.5681,8.605579399141632e-06,13.95,6500,,,,,,,,,,,,,
,,13.95,6500,0.660176694393158,0.6382850241545893,0.6549413735343383,0.6691386195094124,0.6619638826185102,6.0017,551.842,68.98,,,,,
0.5616,8.498497854077253e-06,15.02,7000,,,,,,,,,,,,,
,,15.02,7000,0.6611649394035339,0.6328502415458938,0.6565597667638484,0.6423274386765545,0.649365628604383,5.98,553.845,69.231,,,,,
0.5569,8.391201716738197e-06,16.09,7500,,,,,,,,,,,,,
,,16.09,7500,0.6577547788619995,0.6352657004830918,0.6476964769647696,0.6816885339418141,0.6642579210672596,5.9541,556.251,69.531,,,,,
0.5487,8.283905579399143e-06,17.17,8000,,,,,,,,,,,,,
,,17.17,8000,0.6665022969245911,0.6265096618357487,0.6622641509433962,0.6006845407872219,0.6299730780735866,5.9266,558.839,69.855,,,,,
0.5484,8.176609442060087e-06,18.24,8500,,,,,,,,,,,,,
,,18.24,8500,0.6667172312736511,0.6331521739130435,0.6642246642246642,0.6206503137478608,0.6416986139781775,5.9445,557.154,69.644,,,,,
0.5362,8.06952789699571e-06,19.31,9000,,,,,,,,,,,,,
,,19.31,9000,0.6634268164634705,0.6283212560386473,0.6438809261300992,0.6662863662293211,0.6548920661620409,5.9715,554.632,69.329,,,,,
0.5311,7.962231759656653e-06,20.39,9500,,,,,,,,,,,,,
,,20.39,9500,0.6710131168365479,0.6307367149758454,0.6342451874366768,0.7142042213348545,0.6718540381003488,5.9265,558.846,69.856,,,,,
0.5234,7.855150214592276e-06,21.46,10000,,,,,,,,,,,,,
,,21.46,10000,0.6730402708053589,0.6274154589371981,0.6363636363636364,0.6908157444381061,0.662472647702407,5.9405,557.53,69.691,,,,,
0.5181,7.74785407725322e-06,22.53,10500,,,,,,,,,,,,,
,,22.53,10500,0.6759692430496216,0.6189613526570048,0.6426496223126089,0.6309184255561894,0.6367299942429476,5.9379,557.776,69.722,,,,,
0.5094,7.640557939914164e-06,23.61,11000,,,,,,,,,,,,,
,,23.61,11000,0.6810635328292847,0.6201690821256038,0.6350245499181669,0.6640045636052482,0.649191299498048,5.9292,558.592,69.824,,,,,
0.501,7.533261802575108e-06,24.68,11500,,,,,,,,,,,,,
,,24.68,11500,0.6861264705657959,0.6180555555555556,0.6367713004484304,0.648031945236737,0.6423522759400622,5.9665,555.098,69.387,,,,,
0.4997,7.425965665236052e-06,25.75,12000,,,,,,,,,,,,,
,,25.75,12000,0.6915640234947205,0.6192632850241546,0.6353135313531353,0.6588705077010839,0.6468776253150378,5.9442,557.185,69.648,,,,,
0.4864,7.318669527896997e-06,26.82,12500,,,,,,,,,,,,,
,,26.82,12500,0.6972304582595825,0.6135265700483091,0.6427278213639107,0.607529948659441,0.624633431085044,5.9376,557.799,69.725,,,,,
