loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_precision,eval_recall,eval_f1,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0.6381,9.892703862660945e-06,1.07,500,,,,,,,,,,,,,
,,1.07,500,0.6955040097236633,0.6014492753623188,0.7243523316062176,0.3987450085567598,0.5143487858719646,8.294,399.323,49.915,,,,,
0.5846,9.785407725321889e-06,2.15,1000,,,,,,,,,,,,,
,,2.15,1000,0.6510719060897827,0.648852657004831,0.7344992050874404,0.5270964061608671,0.6137495848555298,5.7083,580.206,72.526,,,,,
0.5291,9.678111587982833e-06,3.22,1500,,,,,,,,,,,,,
,,3.22,1500,0.718417763710022,0.6388888888888888,0.8023887079261672,0.42156303479749,0.5527299925205684,5.7164,579.385,72.423,,,,,
0.4643,9.570815450643777e-06,4.29,2000,,,,,,,,,,,,,
,,4.29,2000,0.7387239933013916,0.6515700483091788,0.8010050251256281,0.45464917284654877,0.5800582241630275,5.734,577.609,72.201,,,,,
0.3941,9.4637339055794e-06,5.36,2500,,,,,,,,,,,,,
,,5.36,2500,0.7678452730178833,0.6630434782608695,0.7710638297872341,0.5168282943525385,0.6188524590163935,5.7235,578.668,72.334,,,,,
0.3324,9.356652360515022e-06,6.44,3000,,,,,,,,,,,,,
,,6.44,3000,0.9069385528564453,0.6391908212560387,0.8134831460674158,0.4130062749572162,0.5478622777147182,5.7271,578.298,72.287,,,,,
0.2744,9.249356223175966e-06,7.51,3500,,,,,,,,,,,,,
,,7.51,3500,0.9700340032577515,0.6491545893719807,0.8187702265372169,0.4329720479178551,0.5664179104477612,5.7167,579.354,72.419,,,,,
0.2212,9.14206008583691e-06,8.58,4000,,,,,,,,,,,,,
,,8.58,4000,0.9331278800964355,0.6829710144927537,0.7818765036086608,0.5561893896177981,0.65,5.715,579.526,72.441,,,,,
0.1824,9.034763948497854e-06,9.66,4500,,,,,,,,,,,,,
,,9.66,4500,1.1197872161865234,0.6467391304347826,0.813778256189451,0.4312606959498003,0.5637583892617449,5.7362,577.388,72.174,,,,,
0.1518,8.927682403433478e-06,10.73,5000,,,,,,,,,,,,,
,,10.73,5000,1.0508244037628174,0.6705917874396136,0.7878260869565218,0.5168282943525385,0.6241818808129521,5.7227,578.747,72.343,,,,,
0.1293,8.820600858369099e-06,11.8,5500,,,,,,,,,,,,,
,,11.8,5500,1.2809672355651855,0.6533816425120773,0.7992087042532147,0.46092413006274957,0.5846599131693198,5.7296,578.048,72.256,,,,,
0.1096,8.713304721030043e-06,12.88,6000,,,,,,,,,,,,,
,,12.88,6000,1.2489551305770874,0.6784420289855072,0.8132969034608379,0.5094124358243012,0.6264468607506137,5.7323,577.778,72.222,,,,,
0.0965,8.606008583690987e-06,13.95,6500,,,,,,,,,,,,,
,,13.95,6500,1.2500942945480347,0.6935386473429952,0.7966237942122186,0.5653166001140901,0.6613279946613281,5.7029,580.761,72.595,,,,,
0.0848,8.498712446351933e-06,15.02,7000,,,,,,,,,,,,,
,,15.02,7000,1.4053044319152832,0.6811594202898551,0.8260056127221702,0.5037079292641187,0.625797306874557,5.7368,577.325,72.166,,,,,
0.0731,8.391630901287554e-06,16.09,7500,,,,,,,,,,,,,
,,16.09,7500,1.3629475831985474,0.6908212560386473,0.8004946413849959,0.553907586993725,0.6547538772757923,5.7335,577.658,72.207,,,,,
0.065,8.284334763948498e-06,17.17,8000,,,,,,,,,,,,,
,,17.17,8000,1.8121473789215088,0.6388888888888888,0.8476903870162297,0.38733599543639474,0.5317149569303055,5.7257,578.449,72.306,,,,,
0.0597,8.177038626609442e-06,18.24,8500,,,,,,,,,,,,,
,,18.24,8500,1.6125308275222778,0.6772342995169082,0.8178438661710037,0.5019965772960638,0.6221279604100388,5.7294,578.072,72.259,,,,,
0.052,8.069957081545064e-06,19.31,9000,,,,,,,,,,,,,
,,19.31,9000,1.764789342880249,0.6624396135265701,0.8447339847991314,0.44381061038220193,0.5818997756170531,5.7182,579.2,72.4,,,,,
0.0502,7.962660944206008e-06,20.39,9500,,,,,,,,,,,,,
,,20.39,9500,1.7742722034454346,0.6708937198067633,0.8118532455315146,0.49229891614375354,0.6129261363636364,5.712,579.828,72.478,,,,,
0.0432,7.855364806866952e-06,21.46,10000,,,,,,,,,,,,,
,,21.46,10000,1.7526150941848755,0.6829710144927537,0.8294283036551078,0.5048488305761551,0.6276595744680851,5.7038,580.667,72.583,,,,,
0.0415,7.748068669527896e-06,22.53,10500,,,,,,,,,,,,,
,,22.53,10500,1.9704467058181763,0.6573067632850241,0.847972972972973,0.4295493439817456,0.570238546005301,5.7212,578.899,72.362,,,,,
0.0392,7.640772532188842e-06,23.61,11000,,,,,,,,,,,,,
,,23.61,11000,1.9261871576309204,0.6633454106280193,0.841541755888651,0.44837421563034796,0.5850390770375884,5.7198,579.045,72.381,,,,,
0.0343,7.533690987124465e-06,24.68,11500,,,,,,,,,,,,,
,,24.68,11500,1.918026089668274,0.6820652173913043,0.8384912959381045,0.4945807187678266,0.6221743810548978,5.7024,580.809,72.601,,,,,
0.0366,7.426394849785409e-06,25.75,12000,,,,,,,,,,,,,
,,25.75,12000,1.6587318181991577,0.7125603864734299,0.8031794095382286,0.6052481460353679,0.690305790500976,5.6988,581.171,72.646,,,,,
0.0305,7.319098712446353e-06,26.82,12500,,,,,,,,,,,,,
,,26.82,12500,1.799146294593811,0.6986714975845411,0.8091728091728092,0.5636052481460354,0.664425016812374,5.7309,577.919,72.24,,,,,
0.0266,7.211802575107296e-06,27.9,13000,,,,,,,,,,,,,
,,27.9,13000,1.96981680393219,0.6914251207729468,0.822594880847308,0.5316600114090131,0.6458766458766458,5.7218,578.84,72.355,,,,,
0.0263,7.104721030042919e-06,28.97,13500,,,,,,,,,,,,,
,,28.97,13500,2.029085159301758,0.6911231884057971,0.8360957642725598,0.517969195664575,0.639661852765058,5.7089,580.147,72.518,,,,,
0.0238,6.997424892703863e-06,30.04,14000,,,,,,,,,,,,,
,,30.04,14000,2.0086233615875244,0.696256038647343,0.8200514138817481,0.5459212778094695,0.6554794520547945,5.7224,578.782,72.348,,,,,
0.0235,6.8901287553648075e-06,31.12,14500,,,,,,,,,,,,,
,,31.12,14500,2.4190289974212646,0.6570048309178744,0.8785276073619632,0.40844266970907017,0.5576323987538941,5.7345,577.556,72.194,,,,,
0.0238,6.782832618025752e-06,32.19,15000,,,,,,,,,,,,,
,,32.19,15000,2.114605188369751,0.6850845410628019,0.8387404580152672,0.5014261266400456,0.6276329882184933,5.7328,577.732,72.216,,,,,
0.0213,6.6755364806866964e-06,33.26,15500,,,,,,,,,,,,,
,,33.26,15500,2.001383066177368,0.7068236714975845,0.8291245791245792,0.5618938961779806,0.6698401904114246,5.743,576.702,72.088,,,,,
0.0183,6.5682403433476405e-06,34.33,16000,,,,,,,,,,,,,
,,34.33,16000,1.9336769580841064,0.726147342995169,0.805635838150289,0.6360524814603536,0.7108702582084794,5.7308,577.93,72.241,,,,,
0.0179,6.4609442060085846e-06,35.41,16500,,,,,,,,,,,,,
,,35.41,16500,2.096827983856201,0.7104468599033816,0.8347386172006745,0.5647461494580719,0.6736985369173188,5.7092,580.115,72.514,,,,,
0.017,6.353648068669528e-06,36.48,17000,,,,,,,,,,,,,
,,36.48,17000,2.2711098194122314,0.6878019323671497,0.8117953165654813,0.5339418140330862,0.6441844459738472,5.7217,578.852,72.356,,,,,
0.017,6.246781115879829e-06,37.55,17500,,,,,,,,,,,,,
,,37.55,17500,2.224691390991211,0.7010869565217391,0.8134757600657354,0.5647461494580719,0.6666666666666666,5.7002,581.028,72.628,,,,,
0.0153,6.139484978540773e-06,38.63,18000,,,,,,,,,,,,,
,,38.63,18000,2.2493088245391846,0.7038043478260869,0.8249158249158249,0.5590416428978894,0.666439986399184,5.7121,579.826,72.478,,,,,
0.0121,6.032188841201717e-06,39.7,18500,,,,,,,,,,,,,
,,39.7,18500,2.385000467300415,0.6938405797101449,0.8307967770814683,0.5293782087849401,0.6466898954703834,5.7158,579.445,72.431,,,,,
0.0149,5.924892703862662e-06,40.77,19000,,,,,,,,,,,,,
,,40.77,19000,2.3858819007873535,0.6941425120772947,0.8470919324577861,0.5151169423844837,0.6406527137282724,5.7168,579.345,72.418,,,,,
0.0145,5.817596566523606e-06,41.85,19500,,,,,,,,,,,,,
,,41.85,19500,2.1962270736694336,0.7185990338164251,0.806572068707991,0.6160867084997148,0.6985769728331177,5.7165,579.377,72.422,,,,,
0.0122,5.71030042918455e-06,42.92,20000,,,,,,,,,,,,,
,,42.92,20000,2.52483868598938,0.6805555555555556,0.8616024973985432,0.47233314318311465,0.6101694915254238,5.6957,581.489,72.686,,,,,
0.0116,5.603004291845494e-06,43.99,20500,,,,,,,,,,,,,
,,43.99,20500,2.459022045135498,0.6959541062801933,0.8378623188405797,0.5276668568168853,0.6475323766188309,5.718,579.225,72.403,,,,,
0.016,5.495708154506439e-06,45.06,21000,,,,,,,,,,,,,
,,45.06,21000,2.7444536685943604,0.6730072463768116,0.8586723768736617,0.45750142612664,0.5969482694454782,5.7059,580.448,72.556,,,,,
0.0105,5.388412017167383e-06,46.14,21500,,,,,,,,,,,,,
,,46.14,21500,2.444108009338379,0.7007850241545893,0.8273195876288659,0.549343981745579,0.6602673980116558,5.7014,580.907,72.613,,,,,
0.0107,5.2813304721030044e-06,47.21,22000,,,,,,,,,,,,,
,,47.21,22000,2.437289237976074,0.7092391304347826,0.8330522765598651,0.5636052481460354,0.6723375297720313,5.6952,581.547,72.693,,,,,
0.0124,5.1740343347639485e-06,48.28,22500,,,,,,,,,,,,,
,,48.28,22500,2.3954107761383057,0.7059178743961353,0.8286919831223629,0.5601825442099259,0.6684819605173588,5.7034,580.707,72.588,,,,,
0.0077,5.066738197424893e-06,49.36,23000,,,,,,,,,,,,,
,,49.36,23000,2.5275630950927734,0.7004830917874396,0.8364279398762158,0.5396463205932687,0.6560332871012483,5.7219,578.833,72.354,,,,,
0.0072,4.9594420600858375e-06,50.43,23500,,,,,,,,,,,,,
,,50.43,23500,2.7053170204162598,0.6896135265700483,0.850919651500484,0.5014261266400456,0.6310122038765256,5.7148,579.551,72.444,,,,,
0.0086,4.85236051502146e-06,51.5,24000,,,,,,,,,,,,,
,,51.5,24000,2.666767120361328,0.6871980676328503,0.8334883720930233,0.511123787792356,0.6336633663366337,5.7073,580.306,72.538,,,,,
0.0111,4.745064377682404e-06,52.58,24500,,,,,,,,,,,,,
,,52.58,24500,2.665858268737793,0.6902173913043478,0.8432483474976393,0.5094124358243012,0.6351351351351352,5.7224,578.781,72.348,,,,,
0.0089,4.637768240343348e-06,53.65,25000,,,,,,,,,,,,,
,,53.65,25000,2.7141566276550293,0.6902173913043478,0.8337924701561065,0.517969195664575,0.6389866291344124,5.724,578.621,72.328,,,,,
0.0086,4.530472103004292e-06,54.72,25500,,,,,,,,,,,,,
,,54.72,25500,2.5769200325012207,0.7086352657004831,0.849911190053286,0.5459212778094695,0.6648141715873567,5.7066,580.376,72.547,,,,,
0.009,4.423175965665236e-06,55.79,26000,,,,,,,,,,,,,
,,55.79,26000,2.570096254348755,0.7104468599033816,0.8341750841750841,0.5653166001140901,0.6739204352261136,5.7393,577.071,72.134,,,,,
0.0057,4.316094420600859e-06,56.87,26500,,,,,,,,,,,,,
,,56.87,26500,2.7579431533813477,0.6950483091787439,0.8417663293468262,0.5219623502567028,0.6443661971830986,5.7399,577.009,72.126,,,,,
0.0064,4.208798283261803e-06,57.94,27000,,,,,,,,,,,,,
,,57.94,27000,2.7646658420562744,0.6920289855072463,0.8377880184331797,0.5185396463205932,0.6405919661733616,5.7197,579.053,72.382,,,,,
0.0047,4.101502145922748e-06,59.01,27500,,,,,,,,,,,,,
,,59.01,27500,2.9437167644500732,0.6814613526570048,0.8504016064257028,0.4831717056474615,0.6162240814841761,5.7192,579.104,72.388,,,,,
0.0046,3.994206008583692e-06,60.09,28000,,,,,,,,,,,,,
,,60.09,28000,2.619384765625,0.7125603864734299,0.8191235059760956,0.5864232743867656,0.6835106382978723,5.7114,579.89,72.486,,,,,
