loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_precision,eval_recall,eval_f1,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0.6401,9.892703862660945e-06,1.07,500,,,,,,,,,,,,,
,,1.07,500,0.6519765257835388,0.626207729468599,0.6997672614429791,0.5145464917284654,0.5930309007232084,8.0751,410.149,51.269,,,,,
0.5924,9.785407725321889e-06,2.15,1000,,,,,,,,,,,,,
,,2.15,1000,0.6320740580558777,0.6512681159420289,0.7182481751824817,0.5613234455219623,0.6301633045148896,5.4107,612.124,76.516,,,,,
0.548,9.678111587982833e-06,3.22,1500,,,,,,,,,,,,,
,,3.22,1500,0.6290400624275208,0.6693840579710145,0.7141927083333334,0.6257843696520251,0.6670720583764063,5.3738,616.325,77.041,,,,,
0.5002,9.570815450643777e-06,4.29,2000,,,,,,,,,,,,,
,,4.29,2000,0.6620212197303772,0.6760265700483091,0.7361111111111112,0.6046776953793497,0.6639523958659568,5.4376,609.098,76.137,,,,,
0.4481,9.4637339055794e-06,5.36,2500,,,,,,,,,,,,,
,,5.36,2500,0.69617760181427,0.6717995169082126,0.7385386819484241,0.5881346263548203,0.6548110511273421,5.3934,614.087,76.761,,,,,
0.3893,9.356437768240344e-06,6.44,3000,,,,,,,,,,,,,
,,6.44,3000,0.7311389446258545,0.6696859903381642,0.7385952208544533,0.5818596691386195,0.650925335035099,5.3908,614.385,76.798,,,,,
0.3312,9.249356223175966e-06,7.51,3500,,,,,,,,,,,,,
,,7.51,3500,0.8033700585365295,0.6681763285024155,0.7534883720930232,0.5544780376497433,0.6388432467959251,5.3842,615.131,76.891,,,,,
0.2789,9.14206008583691e-06,8.58,4000,,,,,,,,,,,,,
,,8.58,4000,0.9250189065933228,0.6603260869565217,0.7670068027210885,0.5145464917284654,0.6159098668487539,5.3775,615.896,76.987,,,,,
0.2373,9.034763948497854e-06,9.66,4500,,,,,,,,,,,,,
,,9.66,4500,0.9044755101203918,0.6793478260869565,0.7304869913275517,0.6246434683399886,0.6734317343173432,5.4399,608.83,76.104,,,,,
0.191,8.927682403433478e-06,10.73,5000,,,,,,,,,,,,,
,,10.73,5000,0.9914965033531189,0.6784420289855072,0.7555720653789004,0.5801483171705647,0.6563407550822845,5.4128,611.88,76.485,,,,,
0.1628,8.820386266094422e-06,11.8,5500,,,,,,,,,,,,,
,,11.8,5500,0.9879032373428345,0.6908212560386473,0.7288135593220338,0.6622932116371933,0.6939629408248654,5.4086,612.357,76.545,,,,,
0.1396,8.713090128755366e-06,12.88,6000,,,,,,,,,,,,,
,,12.88,6000,1.0763765573501587,0.6763285024154589,0.7406360424028269,0.5978322875071307,0.6616161616161617,5.4028,613.012,76.626,,,,,
0.1169,8.60579399141631e-06,13.95,6500,,,,,,,,,,,,,
,,13.95,6500,1.1661791801452637,0.6763285024154589,0.7509211495946941,0.5812892184826013,0.6553054662379422,5.4208,610.977,76.372,,,,,
0.099,8.498497854077253e-06,15.02,7000,,,,,,,,,,,,,
,,15.02,7000,1.231979489326477,0.6856884057971014,0.7445054945054945,0.6183685111237878,0.6755998753505765,5.402,613.108,76.638,,,,,
0.088,8.391201716738197e-06,16.09,7500,,,,,,,,,,,,,
,,16.09,7500,1.3362232446670532,0.6778381642512077,0.7820723684210527,0.54249857387336,0.6406197372852812,5.3897,614.506,76.813,,,,,
0.0774,8.284120171673821e-06,17.17,8000,,,,,,,,,,,,,
,,17.17,8000,1.3618314266204834,0.6950483091787439,0.7475016655562958,0.6400456360524814,0.6896127842655194,5.4063,612.619,76.577,,,,,
0.0731,8.176824034334765e-06,18.24,8500,,,,,,,,,,,,,
,,18.24,8500,1.361980676651001,0.6917270531400966,0.7531120331950207,0.6212207644038791,0.6808377618005627,5.3879,614.713,76.839,,,,,
0.0639,8.06952789699571e-06,19.31,9000,,,,,,,,,,,,,
,,19.31,9000,1.4724353551864624,0.6856884057971014,0.7317708333333334,0.6411865373645179,0.6834904226208574,5.3847,615.081,76.885,,,,,
0.0622,7.962231759656653e-06,20.39,9500,,,,,,,,,,,,,
,,20.39,9500,1.5248448848724365,0.6965579710144928,0.7663817663817664,0.6138049058756417,0.6816598036110232,5.4006,613.265,76.658,,,,,
0.0565,7.854935622317597e-06,21.46,10000,,,,,,,,,,,,,
,,21.46,10000,1.532434105873108,0.6899154589371981,0.7563559322033898,0.6109526525955505,0.6759230041022405,5.3804,615.572,76.947,,,,,
0.0503,7.74785407725322e-06,22.53,10500,,,,,,,,,,,,,
,,22.53,10500,1.5955785512924194,0.6893115942028986,0.7350649350649351,0.6457501426126641,0.6875189796538111,5.3782,615.82,76.978,,,,,
0.0495,7.640557939914164e-06,23.61,11000,,,,,,,,,,,,,
,,23.61,11000,1.6827929019927979,0.6790458937198067,0.7782258064516129,0.5504848830576156,0.6448379552288674,5.4069,612.546,76.568,,,,,
0.0425,7.533261802575108e-06,24.68,11500,,,,,,,,,,,,,
,,24.68,11500,1.6826726198196411,0.6902173913043478,0.7772692601067888,0.5812892184826013,0.6651436031331592,5.3786,615.778,76.972,,,,,
0.0436,7.425965665236052e-06,25.75,12000,,,,,,,,,,,,,
,,25.75,12000,1.671463131904602,0.6977657004830918,0.7644163150492265,0.6200798630918426,0.684724409448819,5.3779,615.851,76.981,,,,,
0.0394,7.319098712446353e-06,26.82,12500,,,,,,,,,,,,,
,,26.82,12500,1.7042534351348877,0.6881038647342995,0.7593659942363112,0.6012549914432401,0.6711238459089462,5.3951,613.889,76.736,,,,,
0.0357,7.211802575107296e-06,27.9,13000,,,,,,,,,,,,,
,,27.9,13000,1.7345532178878784,0.6950483091787439,0.7717629846378932,0.6018254420992584,0.6762820512820512,5.3749,616.203,77.025,,,,,
0.0363,7.10450643776824e-06,28.97,13500,,,,,,,,,,,,,
,,28.97,13500,1.7340199947357178,0.697463768115942,0.7528619528619529,0.6377638334284085,0.6905497220506486,5.3779,615.854,76.982,,,,,
0.0293,6.997210300429185e-06,30.04,14000,,,,,,,,,,,,,
,,30.04,14000,1.9088739156723022,0.6868961352657005,0.778816199376947,0.5704506560182544,0.658544616397761,5.413,611.86,76.482,,,,,
0.036,6.8901287553648075e-06,31.12,14500,,,,,,,,,,,,,
,,31.12,14500,1.7733513116836548,0.6935386473429952,0.737146529562982,0.6543069024529378,0.6932608038682381,5.3909,614.368,76.796,,,,,
0.0289,6.782832618025752e-06,32.19,15000,,,,,,,,,,,,,
,,32.19,15000,1.9881175756454468,0.6835748792270532,0.7877551020408163,0.5504848830576156,0.6480859637340498,5.3902,614.444,76.805,,,,,
0.029,6.6755364806866964e-06,33.26,15500,,,,,,,,,,,,,
,,33.26,15500,2.1170990467071533,0.6802536231884058,0.8166058394160584,0.5105533371363377,0.6282906282906282,5.3954,613.851,76.731,,,,,
0.0273,6.5682403433476405e-06,34.33,16000,,,,,,,,,,,,,
,,34.33,16000,1.962580680847168,0.6908212560386473,0.7876874506708761,0.5693097547062179,0.6609271523178808,5.3783,615.805,76.976,,,,,
0.0267,6.4609442060085846e-06,35.41,16500,,,,,,,,,,,,,
,,35.41,16500,2.0445897579193115,0.6844806763285024,0.7757009345794392,0.5681688533941814,0.6559104379321699,5.3974,613.626,76.703,,,,,
0.0222,6.353648068669528e-06,36.48,17000,,,,,,,,,,,,,
,,36.48,17000,1.9918357133865356,0.697463768115942,0.7620376831821354,0.6229321163719338,0.6854990583804144,5.3978,613.587,76.698,,,,,
0.0224,6.246351931330472e-06,37.55,17500,,,,,,,,,,,,,
,,37.55,17500,1.9644144773483276,0.696256038647343,0.7635850388143967,0.6172276098117513,0.6826498422712933,5.3834,615.22,76.902,,,,,
0.0207,6.139055793991417e-06,38.63,18000,,,,,,,,,,,,,
,,38.63,18000,1.9180742502212524,0.7010869565217391,0.7419150285351934,0.6674272675413577,0.7027027027027027,5.3837,615.193,76.899,,,,,
0.0174,6.031759656652361e-06,39.7,18500,,,,,,,,,,,,,
,,39.7,18500,1.9948729276657104,0.6989734299516909,0.7470588235294118,0.6520250998288648,0.696314346634176,5.415,611.633,76.454,,,,,
0.0167,5.924463519313305e-06,40.77,19000,,,,,,,,,,,,,
,,40.77,19000,2.1483936309814453,0.6992753623188406,0.7671136203246295,0.6200798630918426,0.6858044164037855,5.3834,615.224,76.903,,,,,
0.0194,5.817381974248928e-06,41.85,19500,,,,,,,,,,,,,
,,41.85,19500,2.242408037185669,0.6835748792270532,0.7697016067329763,0.573873359954364,0.657516339869281,5.3977,613.595,76.699,,,,,
0.0169,5.710085836909872e-06,42.92,20000,,,,,,,,,,,,,
,,42.92,20000,2.214487314224243,0.7007850241545893,0.7895136778115501,0.5926982316029663,0.6770935158031932,5.3853,615.009,76.876,,,,,
0.0172,5.602789699570816e-06,43.99,20500,,,,,,,,,,,,,
,,43.99,20500,2.2017335891723633,0.6995772946859904,0.7606602475928473,0.6309184255561894,0.6897411911443717,5.3798,615.64,76.955,,,,,
0.0147,5.4954935622317595e-06,45.06,21000,,,,,,,,,,,,,
,,45.06,21000,2.2077059745788574,0.6980676328502415,0.7436893203883496,0.6554478037649744,0.6967859308671923,5.3824,615.344,76.918,,,,,
0.0146,5.388197424892704e-06,46.14,21500,,,,,,,,,,,,,
,,46.14,21500,2.2374048233032227,0.705012077294686,0.7653898768809849,0.6383342840844267,0.6961119751166408,5.4164,611.474,76.434,,,,,
0.0178,5.281115879828327e-06,47.21,22000,,,,,,,,,,,,,
,,47.21,22000,2.229649782180786,0.6932367149758454,0.7600564573041637,0.61437535653166,0.6794952681388012,5.3999,613.34,76.668,,,,,
0.0145,5.173819742489271e-06,48.28,22500,,,,,,,,,,,,,
,,48.28,22500,2.2130379676818848,0.6995772946859904,0.7628294036061026,0.6274957216200798,0.6885758998435053,5.3815,615.438,76.93,,,,,
0.0131,5.066523605150215e-06,49.36,23000,,,,,,,,,,,,,
,,49.36,23000,2.3905980587005615,0.6878019323671497,0.7855440826052422,0.5641756988020536,0.6567065073041168,5.3973,613.644,76.706,,,,,
0.0113,4.959227467811159e-06,50.43,23500,,,,,,,,,,,,,
,,50.43,23500,2.3162171840667725,0.7056159420289855,0.7946969696969697,0.5984027381631489,0.6827204685974618,5.3922,614.223,76.778,,,,,
0.0122,4.851931330472103e-06,51.5,24000,,,,,,,,,,,,,
,,51.5,24000,2.2640085220336914,0.7068236714975845,0.7738095238095238,0.6303479749001711,0.6947500785916378,5.3829,615.284,76.91,,,,,
0.0125,4.744635193133047e-06,52.58,24500,,,,,,,,,,,,,
,,52.58,24500,2.63592267036438,0.6745169082125604,0.8254580520732884,0.4883057615516258,0.6136200716845879,5.3778,615.87,76.984,,,,,
0.012,4.63755364806867e-06,53.65,25000,,,,,,,,,,,,,
,,53.65,25000,2.2619502544403076,0.7071256038647343,0.7530704589528119,0.6645750142612664,0.706060606060606,5.4048,612.794,76.599,,,,,
0.0111,4.5302575107296146e-06,54.72,25500,,,,,,,,,,,,,
,,54.72,25500,2.3758585453033447,0.6980676328502415,0.7730239303843365,0.6081003993154592,0.6807151979565773,5.4023,613.07,76.634,,,,,
0.0121,4.422961373390559e-06,55.79,26000,,,,,,,,,,,,,
,,55.79,26000,2.2246923446655273,0.7176932367149759,0.7625160462130937,0.6776953793496863,0.7176079734219268,5.3947,613.936,76.742,,,,,
0.0067,4.315665236051502e-06,56.87,26500,,,,,,,,,,,,,
,,56.87,26500,2.400754690170288,0.7053140096618358,0.7867158671586716,0.6081003993154592,0.685971685971686,5.427,610.282,76.285,,,,,
0.0092,4.208369098712447e-06,57.94,27000,,,,,,,,,,,,,
,,57.94,27000,2.321448564529419,0.7158816425120773,0.7579415501905972,0.6805476326297776,0.7171626089570183,5.4002,613.315,76.664,,,,,
0.0087,4.101072961373391e-06,59.01,27500,,,,,,,,,,,,,
,,59.01,27500,2.670971155166626,0.6929347826086957,0.8051409618573798,0.553907586993725,0.6563028050016897,5.3917,614.275,76.784,,,,,
0.0103,3.993776824034335e-06,60.09,28000,,,,,,,,,,,,,
,,60.09,28000,2.37607479095459,0.7116545893719807,0.7755524861878453,0.6406160867084997,0.7016557325835677,5.3926,614.179,76.772,,,,,
0.0079,3.886480686695279e-06,61.16,28500,,,,,,,,,,,,,
,,61.16,28500,2.3982479572296143,0.7137681159420289,0.7588424437299035,0.6731317741015402,0.713422007255139,5.4283,610.132,76.266,,,,,
0.0067,3.779399141630902e-06,62.23,29000,,,,,,,,,,,,,
